"국가및권역별","전산업·소재부품장비산업별","항목","단위","2012.01 월","2012.02 월","2012.03 월","2012.04 월","2012.05 월","2012.06 월","2012.07 월","2012.08 월","2012.09 월","2012.10 월","2012.11 월","2012.12 월","2013.01 월","2013.02 월","2013.03 월","2013.04 월","2013.05 월","2013.06 월","2013.07 월","2013.08 월","2013.09 월","2013.10 월","2013.11 월","2013.12 월","2014.01 월","2014.02 월","2014.03 월","2014.04 월","2014.05 월","2014.06 월","2014.07 월","2014.08 월","2014.09 월","2014.10 월","2014.11 월","2014.12 월","2015.01 월","2015.02 월","2015.03 월","2015.04 월","2015.05 월","2015.06 월","2015.07 월","2015.08 월","2015.09 월","2015.10 월","2015.11 월","2015.12 월","2016.01 월","2016.02 월","2016.03 월","2016.04 월","2016.05 월","2016.06 월","2016.07 월","2016.08 월","2016.09 월","2016.10 월","2016.11 월","2016.12 월","2017.01 월","2017.02 월","2017.03 월","2017.04 월","2017.05 월","2017.06 월","2017.07 월","2017.08 월","2017.09 월","2017.10 월","2017.11 월","2017.12 월","2018.01 월","2018.02 월","2018.03 월","2018.04 월","2018.05 월","2018.06 월","2018.07 월","2018.08 월","2018.09 월","2018.10 월","2018.11 월","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월",
"스페인","전산업","수출액[$]","$","210788808","154834276","217164956","146805593","151385154","101236728","95390416","99017013","108561609","130499513","137320995","115332592","124246967","129051242","161687714","151690862","122487020","112851411","126956026","142428982","104378807","166625375","183658211","156060601","158610248","147498271","181613286","151318539","148664195","155452023","213432961","169075748","159640991","184760842","171553519","226850670","177619040","157046935","195034753","199505031","172013139","184589505","200007203","163289553","175281718","181346602","160659222","204647765","177484317","177816451","204970001","224954433","183810038","183967615","210483130","182127438","158972447","177955857","189122736","256979662","213005807","215869452","244384774","227061616","230063278","223067695","229264630","229735793","266591083","183493038","271250231","256785654","275702884","258073384","297427471","274792407","278523204","226528884","229191335","225233625","222555432","245468625","235049956","258824017","270574241","210487990","251894174","255973924","226907644","222665030","267703345","212088849","225820624","184522129","202634504","238581560","189000237","192282495","232163356","166825240","113881699","154185263","168672942","185206739","233627687","234210904","216580277","214420985","225463416","224343285","285465974","241192938","220486558","211020315","214470209","211723382","215549562","219867307","234898512","341941576","309150910","258946638","327717196",
"스페인","전산업","수입액[$]","$","91808832","89008026","90575603","121246155","101180847","116261424","125028616","96915538","114863536","116463932","132670378","97223215","140011161","106399412","126491717","127893117","125489867","103386861","106897990","150422265","131451543","151776588","118454022","208355477","198518864","174549347","294737068","163041463","364265226","206978732","219158720","267121157","335523205","140455097","244887313","278303365","279299934","105038701","180969983","270976582","187377909","190188373","250853689","197554097","132884844","151089157","138209488","250626948","159042102","170141036","167639385","200987251","214565381","150674141","172551884","142560835","127378689","141892516","164705646","192481067","184255044","122875952","225413167","160224693","171048730","150785598","173897167","154726343","155816852","124942884","172338021","156754025","220016000","175215226","220980712","175865306","203363134","134526936","188204742","190027940","170557502","169459552","410410675","245524019","243678021","122417082","419186083","185140448","147268477","177750781","404517993","135962355","136773174","165743479","354043295","158874248","181846005","131008997","152812177","153222782","131307676","151407914","190406127","152659531","170434685","154287086","190741899","169037956","166358484","144086774","233375746","188358493","202262817","236254924","276185728","208676055","179384272","164199592","195315769","212769141","224648686","217145840","255809149",
"스페인","소재·부품·장비산업","수출액[$]","$","71936826","71626167","72762018","79899119","70161313","53615343","51824550","49132244","54055752","56161537","58482822","63404992","65579099","63298140","70857367","69237804","66583602","63386550","64216466","57404309","66798095","67861154","67611920","93204654","84620758","69531037","82473401","87028466","86152009","92731010","132668210","109557977","105726294","104951689","99339337","133031730","112511961","97091996","105135486","128411502","103716795","108355082","123281810","101527292","96861368","104224556","94781503","127908063","107968991","102106002","117723801","136720493","112786408","113111826","138344557","123198708","106153881","118199625","106544136","155285045","118518313","130792475","138267573","124487270","138052753","134557307","130454596","138793420","161472829","102765630","121690593","138951897","158898821","141921750","154090783","150565360","150786308","110372079","147288267","150107503","129439652","141798392","120255156","140283306","147239109","121502723","139350958","143305978","126550906","108129003","136901795","112082906","110553176","98513365","102697698","115069480","96637244","115693565","125294515","91879432","71959796","73229486","93630723","119051837","127171496","105754564","113479940","112051471","95953424","97803447","124538342","111867131","124320947","128964393","131251274","116366984","108241671","121959164","107015684","193614423","157530527","135068589","161548790",
"스페인","소재·부품·장비산업","수입액[$]","$","27668261","25737391","30453500","36839496","34702851","29807267","36054173","32423441","27211159","30721774","31426133","31365356","36214762","34448408","37623067","38220646","40651431","36098975","40655395","42512348","34431134","43764673","34394736","49372793","40967637","48429292","48046138","55952424","59635858","55389984","57766956","44587330","62242823","45701154","49286988","63785808","45975877","34848775","45820419","60032070","44669037","49538372","48328547","45899717","49191800","43070689","45949891","49577889","39915215","47310285","51629598","42247901","47241900","46745849","56532393","48685525","44857578","47351391","50536718","45689543","44882840","49931422","67452107","39966705","56963778","57500488","38236472","51455671","40799283","45476643","49196985","36487455","47629005","42245685","50297642","52456694","49358607","43678631","54961087","71043899","53096969","49889509","54086665","47323319","60248574","37555174","51229689","62767569","45322935","51931861","45589074","38509593","47104562","53155836","48325369","45125143","52439020","35022251","53254364","44248336","40459347","42714154","48490407","36718344","45975273","35698218","41530329","41047332","49381516","35499505","55716860","49841790","46060654","57597404","69341213","41891621","54024883","46005232","52839483","41661717","47756785","50867189","64826783",
"스위스","전산업","수출액[$]","$","20458067","30064256","33308908","24577477","61478597","57884681","28152289","23812120","21732685","54622399","26414958","19259128","46316122","51539595","31268125","49578966","18637847","23917989","22964892","529601467","24656594","26755697","23897215","23057163","21769149","29232637","36406827","31788750","22164562","21981008","31383342","24529632","19483955","25439901","22499262","26963530","30196380","26080963","33829843","550098607","31741209","592280297","34960964","19058575","31614340","32112655","30049191","73194774","47025754","51083651","44519659","56905809","53377697","56115007","50231109","40907930","31487700","31778517","53688930","40637254","27605956","30935189","39248318","27604433","29746198","35373678","50028705","59191698","73781435","32288960","45826293","36343736","32249112","31211050","38315817","38896321","55728466","46685126","36017009","38909780","42073063","41730934","52194640","42520768","40239863","29188633","46395487","57080399","41661012","72849260","57431764","39333335","54797948","57809605","54723812","37155130","30790543","50986623","50216392","39062026","43214453","78444620","88619637","72203934","79937131","50261335","66297075","65840803","53367791","47438895","72880223","51079021","47340002","68605931","94821567","75192027","129086771","82980868","65780958","66869573","67867855","76024615","58775997",
"스위스","전산업","수입액[$]","$","223027910","210831613","201473132","198749764","209204503","240861150","236747108","204621126","196692197","241620021","209373040","207894746","221308657","197761331","198061981","246291707","212849138","205550491","247869165","224903142","227269258","266452802","237698498","229478554","184433903","213454037","222584195","249110722","228857095","201997829","282740288","219650925","259895057","250333690","223377535","218900105","199444178","189801994","232299758","226203919","183395355","212745592","224067554","198364274","186925511","216283027","201608732","183258310","155756427","162326671","197741481","195107271","212950946","202686655","193486240","206213669","196579861","184496122","234305755","209083434","186306470","201238019","225007143","182520361","247189547","205984853","281848665","286851056","229565073","218784695","230895414","238502463","253236449","207334013","282895469","240871370","271412643","268271779","281116659","257775773","232433917","267672676","251252214","223182180","262961344","211526449","239891490","242429516","271205554","229065025","291099808","232653156","241219565","257564784","253690521","246418171","233303086","224586167","210617289","197694324","187376501","230001696","221936911","213523476","234691943","242271560","271954402","280990538","272168956","264889926","303190932","266753427","268806876","262021031","307996359","259141035","273534188","256303123","263422448","362153048","293696764","236404689","288838644",
"스위스","소재·부품·장비산업","수출액[$]","$","8716998","9628934","14062413","13558433","10271066","8715601","8449160","8096883","8852972","8949484","10685769","6859996","7815139","9019778","9207013","8584276","8145116","12231542","9079589","8733492","16451034","12390273","6722722","10606959","11016238","11775845","10866916","9884932","9314081","10999435","15981286","7991658","8823354","13974961","8895620","10279852","12411296","9350552","11149908","8262434","12996531","21282694","13424693","9792311","10447054","14493565","15148218","30573694","33675398","24494777","9429448","34488426","33177790","32537625","20270823","26388755","9982181","11755225","30669558","23206916","12862376","14652002","15494237","12822115","14417974","10667016","19820614","25327489","29968676","9052363","23010642","18160656","10938602","16516388","13999892","17424754","19972928","18467946","13477057","11863903","14552265","18079875","25928882","16866869","18858184","14763904","24817687","31584325","24167613","43801190","30207197","16261608","31883536","34546080","28545422","17795274","14407095","27307519","38718452","20003016","28746998","58439337","39251135","38402346","41544921","36028487","34537161","48966753","29365514","28654544","19201199","24289702","22094129","41884100","56511317","52466852","51707714","51419243","44383069","38783751","42552843","55439325","38526377",
"스위스","소재·부품·장비산업","수입액[$]","$","144439006","137801210","130137879","126819869","125466695","163900917","157378363","115806565","121333113","145362468","132944339","126871352","151748666","127932241","126928482","145795492","137257114","123243788","161043467","151972893","151484661","164895575","131648841","133083375","101632800","127899662","120233788","155485944","134572061","118590619","161510054","143435798","163814829","138866410","132511360","132836672","120001266","116352180","126573480","138052693","101368331","119075837","135524483","121392839","98966492","131020070","115669315","98498129","78534532","83939787","104724153","112258530","121528498","107728832","103429153","109565424","90674211","101455076","128229550","116978055","104292261","100776725","111484287","99688442","137299509","113908223","166831193","185516663","134688471","125372816","125424511","112672024","132134791","99840918","153819139","127803816","130625478","131538624","141702081","137669166","124930994","142428884","132088397","121883936","128896414","98304025","121641998","102607362","141900680","109137981","142658228","120976919","110848661","126708308","122335354","111374247","108497886","88845687","110026296","98836075","117418484","115179521","107085071","101834024","117579091","113074042","130129113","125143071","146456367","89480241","127126407","127296284","120956646","106822898","130672128","123262553","127049445","118183062","112734348","208645107","147580863","100879139","134822986",
"오스트리아","전산업","수출액[$]","$","58568228","64283613","76178293","58677669","79311438","60637705","46316211","75350919","99613619","99876954","74910058","44756491","56054613","68626623","63574820","58619934","51648650","47691244","41004977","38975359","39707837","52140210","49563228","39296851","47157713","54283936","52613883","83153226","69724655","81085040","78837428","79512783","84145360","117189131","113049599","77073012","69262681","74225463","92438319","122200417","62368137","77955739","60513931","51473540","68231581","78321449","62064629","63270401","50317043","53727731","59768128","71982476","69301709","67295577","65935200","72821246","86584984","81386374","90158282","70767050","81963481","82308309","86617855","79700662","65507280","90271750","71062167","70887658","97128117","84879173","82084025","66953023","84416496","88761278","89414290","76937803","80481578","88232693","92197450","102089603","100024057","113566710","99097539","61964944","90110169","63870978","66175470","66455597","69524065","60811460","66454645","75350133","87712324","88506817","62411061","67419747","83879889","88488252","94652508","71652721","62104788","73500071","94464898","98397286","113907813","91494748","101505182","91934629","99440554","94176868","123808472","121811588","106414681","89192886","102933135","95533703","131044861","114968386","119969678","101337613","94249004","99348594","163682826",
"오스트리아","전산업","수입액[$]","$","100666281","96514605","90753262","99683278","124715703","120995669","119459240","110137084","98540309","106563726","95089630","98770893","118965253","108599482","114680440","118416385","116775675","94620919","116934640","126845422","104968070","120417939","96726017","144622040","112181360","111422094","106776583","110600542","119535772","96631861","136953485","107037938","100748408","104370601","107969257","130101080","96657447","89890915","99744010","104259135","111663168","102005286","108030433","104643248","85358968","82661537","79990383","111783815","77560003","66516417","97840868","89324811","85264424","90778004","98577852","101330538","99189398","90790652","104001212","90677847","99871027","89451827","102619031","108304821","135507000","164218915","155007797","138090481","163398055","119984059","186010002","152632689","191822506","137774703","201488207","170726900","170996056","154698019","172400583","148868753","104466408","130387592","117830866","108701600","127836221","115707271","108971070","128479851","126876486","106895885","115106261","161956830","138425813","145786353","111555231","165790378","128295156","116046125","139054447","116402154","109380810","103260339","123450515","207661324","139001153","120837768","153656117","170671168","168772211","141963800","156326842","163020486","167217001","196185573","176111047","167408590","128168353","139845264","177463107","181946333","133697166","137500082","168353855",
"오스트리아","소재·부품·장비산업","수출액[$]","$","28144307","34162010","39133789","32140502","30061268","23792317","24966699","32350074","31045456","37166889","33003172","19823776","27376295","36710261","36930409","28943585","34227635","22081396","23086505","20659077","25465570","23172307","18123574","18601722","17138286","24203207","27761260","34421070","39613875","54568592","48844931","55542097","62110545","78791841","77426788","54224629","45070514","50517935","58716533","40927371","33925043","45603894","35459460","32932576","39836767","44390103","36296999","32795613","32785070","33848094","36966509","39971982","41348580","42739655","39528952","42377827","49677758","38057181","45199899","34694796","45702359","41237808","58140873","54273194","45414018","59794729","47424384","46400502","58997491","51821874","46995705","47280236","57979465","60934893","61632809","49794155","45190566","49981976","49723286","59002271","49869958","47441525","39461887","26084415","36272708","25537761","32679543","33834034","26012563","24454501","28273482","35603036","40468309","45585832","31850329","37822961","43896411","45170051","44657999","32841780","29466703","32140337","35457862","43083289","58333213","39231195","47195831","43387200","34193833","38904083","50482459","41604160","42758270","41541946","47133289","42084170","48472846","44710559","38904882","35746003","43337340","32792098","43742550",
"오스트리아","소재·부품·장비산업","수입액[$]","$","73977712","72577305","64187799","73921731","91103473","93558256","84408951","80684313","61073712","73923077","68422475","68875451","87978954","75748330","86524465","83050318","90764793","70859797","81835335","94556247","69025566","84781194","70959594","104144904","82565641","74810166","76207007","76626278","87276160","66920210","91448375","67506724","65056654","67170495","71131599","84490484","66394859","62448556","67489647","70112351","74304827","62803354","67328909","74128923","49723220","52161330","49843614","62816463","47340006","42992933","64828649","46517470","52244334","51898828","59279453","63385756","65937455","58098404","55363380","47581991","66886707","51289603","63947745","63236533","67613603","67998298","60718313","71874418","71504410","56069783","69522873","61965101","86599871","64135465","83143462","61125051","55199120","62434161","73872501","53004912","50573183","73395714","65337470","73260938","69258373","66495413","59193534","62531722","66040993","60126910","62811652","62071114","61891976","66278133","63878063","113117359","50825299","70920052","69423747","56402198","72555963","61528007","74255578","73704184","83941648","61086484","87606321","81364842","58866471","52228850","58891075","72525675","86155670","77259817","58636866","72934986","55171664","70683325","80729850","64007282","49614299","58158061","67612556",
"노르웨이","전산업","수출액[$]","$","80041188","110933216","14525753","113455088","12455018","85482241","108571658","154531504","65331200","149158161","107153741","59871721","104467025","60484501","59197473","14420899","58741862","132548397","188800487","215742954","61587722","193302993","312558030","137554445","16650495","48550660","12892022","59706688","51973007","639816162","28810409","15482867","57252843","673816125","11545514","53296465","11977749","2435701129","299553924","136414193","77914803","571685304","637132716","10843394","10075624","7797837","16775234","563158596","8318333","10581571","577472911","102918369","13925159","1615604677","162459520","288018870","264409501","24174403","358902376","82513246","233088932","20169501","82631363","548581274","219308913","631869979","656537027","99953027","1882297446","242501578","29969452","31620063","740534491","554674723","203806035","96861107","27753423","46559598","81767910","24842386","29392043","57779000","274554166","736411836","92369374","22458946","428066323","84200899","85109306","235235213","77751457","264006383","146589385","133350554","51321925","181515982","39120270","154212789","35509918","19946183","72457894","273063527","204410891","195598360","138030235","146379515","34887328","148681773","104649428","18419242","156501210","64676323","33177693","47141563","52539140","55334521","94996387","72323854","50060476","64143741","54387565","58046497","56667011",
"노르웨이","전산업","수입액[$]","$","169806360","262932874","569487214","585145614","478945897","307154314","817111436","331119272","492682706","302317633","315758149","461905167","538998758","339247000","264225986","249390532","372819038","314607291","244964220","252538925","221568244","273903668","260850015","322569204","253450741","221921753","248443764","178513120","390826892","158548098","242742478","242782730","173910226","228049108","283755147","218359210","208542625","219139802","269694449","273139280","225337151","201193620","211349650","186505252","251686229","202866214","183451400","194992543","189960618","150142749","191922864","142171040","118173684","131583715","108929461","127706876","91433729","122237434","130057609","152139555","113204768","129340973","137895288","93403793","104793159","77923998","98590826","121862527","104308725","81518397","97030427","127970899","127600904","126426856","145298656","98298876","90718480","159661597","163653795","149976347","125916620","90525921","213562523","138113728","116955272","103120817","98403405","116256802","95430198","100380245","126317884","114727481","82793204","96767955","103920231","170283151","109123404","172921889","96777526","105187315","125724436","104114961","97859618","135312694","184539951","87149414","220229380","105027856","237927502","104030010","240948670","117724343","120966794","278117032","353554682","297035351","414799126","259977531","244339133","249193469","215344619","148765720","130929878",
"노르웨이","소재·부품·장비산업","수출액[$]","$","5294304","5601171","4935179","5399213","6498520","8566589","5534509","6864927","7889032","4710606","6677949","5521944","5449030","4427689","4301728","6404631","6192402","10038949","4887563","5096093","8100062","5524191","3475031","4634638","10956504","4754692","2653556","7398538","8610697","6095381","12530291","7065055","8226573","11993190","5967367","4789336","3939890","3938453","14071143","7146585","5013709","6037628","6321312","4896147","3861599","3694825","3554518","3669128","3157185","7130960","5674452","5452065","6440092","8436836","7966471","3536194","4785736","3668315","3215658","5887815","3602427","11144278","5106460","21635440","7231850","6322981","9449015","5192765","9548027","3348723","6885161","5621558","10511522","10777767","18471712","25047780","10170482","17874644","6859776","4643609","5704511","10473085","8497814","8913316","9539254","6609143","4910235","9083671","15979000","9218235","5977338","3821876","6062480","4967145","4582321","5557098","9058523","9430070","12638427","7480181","13924644","8842608","5018938","4856427","3539895","3881705","4529680","6551492","5459031","5469072","7704476","10181292","5431484","6540248","6823465","9319932","4016710","4894476","8043416","14667826","29879258","29636803","32903273",
"노르웨이","소재·부품·장비산업","수입액[$]","$","95628050","116321484","163458878","177972404","169642862","229437672","255851139","205958923","164157629","196261611","238368280","176801438","237053124","219643210","214984625","200484056","313853441","231304564","199171533","220600135","161294772","220347854","206803155","266711555","196473880","178015279","170630382","141059140","247469455","132765977","177713610","129954881","127355773","190544656","192716098","155399290","157423735","186511740","212630610","204204277","186284914","164231147","156570101","134360778","114678738","146600361","143983664","131017728","119617703","97620901","139564673","96397842","81269850","91311548","69988701","66155063","55912725","84303782","79458800","82797991","65504453","84601791","79139259","43006450","46016498","40364441","63041492","46633063","63238253","38154448","52796378","32762016","50219541","43150514","48480452","53336488","44211166","56068905","56459050","47590286","34894402","53524400","51658142","50289952","59713896","65669369","56023373","70660983","50464062","57050259","55206169","60162475","44172110","56335742","61948692","64244065","50619604","51311893","53286216","60489958","52327647","39515308","53192971","39911179","40418591","48148351","52743633","48580651","60292153","52686200","69002222","55288833","57702991","78614128","88020524","74619827","75164108","76099194","67830626","80547545","53056508","45252378","49263216",
"스웨덴","전산업","수출액[$]","$","56561096","62317947","60252655","64988494","80383001","61747788","62411162","57176526","69066247","66566759","80029914","67266008","59263463","57612555","72534637","61283927","61326496","63969976","57621061","70785566","77688529","90485960","95483297","104915509","86196586","70782746","80219296","130415251","60607329","75117964","77481631","71207915","50383989","55412572","56779375","56463725","49492736","48530527","47816947","59194359","58116257","65248833","65961628","44032889","52103220","74932424","67311768","66301245","73754341","62005751","70773391","62840957","55828785","55581891","76925712","68429588","66440617","78340810","68810590","64516694","62335145","76469841","66869299","75973874","80490419","83257480","89770701","66860310","79336973","59411964","76665900","78111101","81386010","68028330","94709021","96009419","128894376","71662417","86377150","68336497","64022032","90022527","95040273","102107517","78766201","62928934","95356435","98666220","97583185","68515776","109432551","89990363","94903774","86819461","98797579","88744581","66921401","57239541","57770738","61586483","66458112","97532070","63749308","51688827","66798928","104174916","116143452","111178270","151875108","106405810","156500781","120947451","124841139","116510621","93116671","110690712","142824128","160266684","133086565","103390453","124865720","141960301","144775524",
"스웨덴","전산업","수입액[$]","$","145930048","115204222","115191218","121586824","112309945","109851231","165838244","110844440","107775334","109685441","130937215","110568512","155986217","94753993","159216699","117931753","124750737","122033459","111136615","118859788","104917864","128751287","181509022","205042603","135327310","106456762","122522838","130688187","131158304","361472085","127806333","111650742","125268354","108283729","159699520","179467077","216573230","97854252","122433330","133597199","113796372","126659780","128728147","121748677","128520287","136635396","115113369","149996592","117294711","97835555","118652183","124289373","130774739","118467328","176433177","116268956","111443320","121680765","143325034","216354064","126026560","158665030","160742080","123176418","122750575","162411383","171907387","121965620","131824683","134676612","143312521","204184249","174241010","126947596","178462127","166087807","140633479","143237468","135967223","200899600","125700992","167426087","155914692","146058728","187324508","140444158","145543921","154022244","173910975","104360757","150528763","117077952","104606988","148039293","174180816","144321407","135669187","112528199","139233375","143041424","123703325","125974685","167969722","142905111","119324068","204053437","151545577","156684128","167968637","168664524","172649091","208434805","143456593","162084827","180143497","151292678","152187325","136497878","195191957","208666193","153704754","133703990","164805639",
"스웨덴","소재·부품·장비산업","수출액[$]","$","23625601","22875711","28008457","29402895","28094796","29649692","31351402","23484302","20159377","18054839","18581813","17338772","20402242","15830394","25635956","24588666","35283040","21939014","29443513","25600146","25812060","31742615","30347575","29797332","35326699","33829186","35957616","32501187","23475943","27918188","28721273","31956550","22906212","22764879","21268909","28630526","16796794","27186580","22497987","20450915","26333524","32684158","27841125","20825008","26358275","36199064","32172347","32707741","31958222","36000405","40631675","35911833","27848812","24202022","34331920","33394811","31714831","33272164","25740807","28543261","24013748","30797741","33231770","36598207","34310333","34467272","33837502","28821362","38124651","31331939","33849492","37424990","37846192","33605162","41106865","45236706","41031603","40885133","47512904","40612973","34799852","40299184","34087766","43401373","31747314","23596892","43364328","36150847","34822022","22746861","41469399","24341336","22854680","25601898","28750824","34284410","27572700","28943006","24136564","18083065","17673693","21473765","23973919","19752408","26248295","23532747","47422609","40772169","57780029","29495725","40096790","40308059","37488345","44221832","42190252","44241940","73791758","46079046","36108801","41126038","46118861","43740825","48117307",
"스웨덴","소재·부품·장비산업","수입액[$]","$","95366168","70628321","66640619","68204472","56013535","52626865","59396848","53590825","59579589","52216478","57333723","45198980","65967483","49817240","82745853","69039442","70826477","67289847","55769382","63991842","58139853","75091352","61908460","67996843","86191471","59734977","67235270","67108214","76749315","57770896","65208083","57793766","67565769","54527571","92069789","104394679","175376000","53265475","61149854","80617065","57975139","75995296","70856435","60192787","93285466","64616472","56805677","79218159","82628587","52015402","54246807","74972399","64153561","51839986","81167271","60526767","64944078","55580853","67669548","145874478","54403743","95040237","78116897","56633427","54339876","79202013","87556822","58037086","80378350","59649764","58682687","114476968","90457387","56667990","114182521","72991011","60155932","71533670","65947534","77882701","72508224","84418335","75267567","77428951","73979481","81223956","93639861","62201873","102144761","48634130","75042555","66735413","58774801","71266824","66741908","59783958","68046671","58138951","57343094","71426319","51231881","60509677","107669656","59201525","68302653","125269282","63729819","75980352","86872004","88842248","77175792","110061211","59483478","68567610","86549949","54190533","80080834","67119824","104266535","92440175","66701600","59950214","77348485",
"핀란드","전산업","수출액[$]","$","51144814","47483007","44078978","35092470","134531040","121426213","65868665","124278162","30629771","27145248","31986611","30904369","30876167","28829724","35223749","36405857","29041455","31837418","33351388","25095586","26348023","26411837","23520222","25311328","28742675","22469572","27149544","29090773","41964186","39066794","31829801","27841175","24927709","26265431","17432371","23484302","21560992","38254343","19612363","24109531","33147894","21862617","25549759","24445975","25927680","20737073","17996836","36053193","21399856","20496652","22487347","18136094","42387363","40511040","28537510","28548778","15429901","21918884","43302706","26477414","26442481","17437525","25070506","24268164","31242411","25702234","19667017","19574448","25928747","19767608","29306185","32812546","30607534","21688006","29559761","22414930","28210978","28103276","19694261","21667515","20305251","28703652","30377749","50187171","20046943","24902465","22747399","22958562","26385997","27600881","29861159","22511415","28293120","21469113","32876015","28523499","24168378","20074763","20906120","18472076","15738492","27246065","20256615","18703924","38883871","18368614","19152390","40682055","29896069","24236240","30533508","31799604","38444565","54273920","31759447","19737113","93565014","33802757","102148158","40682123","22236622","23263198","21700533",
"핀란드","전산업","수입액[$]","$","66824480","87858351","99375247","70559958","68030585","85974839","107279256","77235641","104029538","120358130","73800384","91909480","120199040","83293504","108770510","114719730","101412012","119583424","103144091","102963245","82819193","104690863","130272502","111309162","104985908","101301384","135728915","111558591","96187854","102711011","125934999","120710425","117262873","86817212","124273735","128521866","103561756","103296217","117875367","96079430","92366712","79126206","91580014","54384357","74108434","87731654","110520285","72561028","92670792","57148632","81803773","61946524","116449262","57260935","92422296","65716251","87190528","52657600","106885645","47667025","67896035","86307218","76747224","78086232","84736306","66696551","80290846","66075157","116750591","81373300","101153445","69233942","119210868","162267808","104630376","107981138","148172413","82730125","115980172","107802012","62097562","118360089","101894049","117824100","136610599","73452540","87507542","86689842","80408907","93913022","107179545","107420690","95608316","102800536","76470172","68533404","62548523","61265810","79672329","67017406","57722581","76802746","80351401","69365360","64963623","78861226","81545824","69364239","68155787","48072475","71848827","54997890","71928107","81323215","93016046","80023397","70030190","94996402","54200454","93021367","95677279","65240784","108302703",
"핀란드","소재·부품·장비산업","수출액[$]","$","29768784","19137557","24908743","18673871","21297379","17313047","20317637","12987755","15066139","11672745","12838608","16881823","16186741","14630497","16518553","18407109","16462726","16360197","18202499","15694851","13388144","14410111","11352045","13794111","15156915","11972673","16516274","15015322","19367901","17986456","17170154","16850947","12893490","16488090","10999625","13432385","10576016","29455508","10750063","17170433","23576106","15032369","16299768","18937256","18474842","12701204","8422854","14156153","14427353","12673153","13639502","11277049","32787917","30551302","12653662","21349092","7823320","8269254","29292019","11381300","18874800","10777491","13467719","13618201","21304911","12523482","10733554","10271622","13864590","13121177","15015283","12684151","18738929","12010005","13334904","14107536","15337590","13738494","10670222","10258818","10224644","7799946","14337001","10606538","9138492","14244919","7228085","11141372","10915854","10136034","10577553","9122970","7221190","7497773","8134052","13040595","8539539","9612257","9628460","12772344","10968112","15005805","10666810","6541194","8499845","7549009","8205429","15836412","9392500","6801950","13556425","16365121","26434185","32745756","16387908","10264427","10535339","11957879","12779776","11876173","9281282","10458295","10913678",
"핀란드","소재·부품·장비산업","수입액[$]","$","46350863","51220770","59714864","48659358","45623024","62566660","78616999","53456067","68795779","51595629","40634376","63502183","74130241","27184067","68075767","68113481","52502982","73112097","53394647","63520371","61427168","72373475","82657045","51780163","80752210","58608832","77262625","53983890","56572471","66372935","74560855","61972157","69451213","54655066","69928806","82113930","66625443","62464320","53805244","50756181","53406508","46258424","60046720","35036327","45617767","61163002","79444909","38326738","60165910","29834243","46259940","35785154","66607242","27572284","63305918","38274579","52965934","28260766","33223872","24665453","44144297","46779414","46880671","40764562","53612045","42969084","41941211","42644791","44323079","36855729","47491833","44658775","58878541","71495727","66060762","58440122","85990518","45583053","49010536","45076168","37173183","55843587","55734632","63955301","87346814","44449208","53105429","42349079","46710226","58314693","64345712","70268285","63745839","60123888","28469510","37816750","32464927","29658638","30499392","33530320","26151509","39806145","34388671","38719708","33071662","46786663","42153193","31251588","42888717","24945255","39029053","30321599","44989959","49712381","49912100","44777045","35167526","55306991","31277608","58057463","65085094","38398036","75071412",
"폴란드","전산업","수출액[$]","$","329718337","312713669","303992069","292677145","321333962","292206123","276737465","326332805","354253343","292935943","325900156","248495596","348739457","293585769","345566727","343998179","269203965","236153564","270064693","313434771","280569047","350733438","275414100","273264828","320329230","322188945","303418891","352365436","316673694","287477334","330680789","330827981","315232122","350932408","285375140","334006522","291050748","213288163","213911997","211642474","177837647","203735153","234015324","226945075","262202289","279871676","229534672","263452972","246550282","240302548","224284592","216116442","232036290","252805378","250913026","251809599","235319446","295022955","251797075","215162776","247022028","250461024","251894167","232446104","249780379","238679879","259936391","262340589","268971900","269135781","301049464","284646301","335333595","306433186","307282963","321343185","323379835","328686883","393802965","392961187","425597041","485135054","384436733","329313955","417240520","349961015","406774625","419023381","450457244","375726256","463497402","390101168","449676018","533391951","460465852","598639565","443419096","370017178","469918661","346698285","388511695","365695774","445281134","438342707","586442725","512900092","577316930","694810115","535344467","543524358","647168961","593433937","566851388","607967967","584110997","551474063","560567343","485133464","395397022","524848019","590924564","547834160","651950087",
